2009-04-03 16:00:00,ABT,Buy,100
2009-04-13 16:00:00,ABT,Sell,100
2009-09-22 16:00:00,ACE,Buy,100
2009-09-29 16:00:00,ACE,Sell,100
2009-08-28 16:00:00,ACN,Buy,100
2009-09-04 16:00:00,ACN,Sell,100
2008-08-05 16:00:00,ADM,Buy,100
2008-08-12 16:00:00,ADM,Sell,100
2008-02-27 16:00:00,ADSK,Buy,100
2008-03-05 16:00:00,ADSK,Sell,100
2009-11-18 16:00:00,ADSK,Buy,100
2009-11-25 16:00:00,ADSK,Sell,100
2009-09-10 16:00:00,AEE,Buy,100
2009-09-17 16:00:00,AEE,Sell,100
2008-05-15 16:00:00,AEP,Buy,100
2008-05-22 16:00:00,AEP,Sell,100
2009-04-29 16:00:00,AET,Buy,100
2009-05-06 16:00:00,AET,Sell,100
2009-06-08 16:00:00,AET,Buy,100
2009-06-15 16:00:00,AET,Sell,100
2009-06-11 16:00:00,AET,Buy,100
2009-06-18 16:00:00,AET,Sell,100
2008-04-22 16:00:00,AGN,Buy,100
2008-04-29 16:00:00,AGN,Sell,100
2009-05-01 16:00:00,AGN,Buy,100
2009-05-08 16:00:00,AGN,Sell,100
2009-06-03 16:00:00,AIG,Buy,100
2009-06-10 16:00:00,AIG,Sell,100
2009-10-19 16:00:00,AIG,Buy,100
2009-10-26 16:00:00,AIG,Sell,100
2009-02-06 16:00:00,AIV,Buy,100
2009-02-13 16:00:00,AIV,Sell,100
2009-07-30 16:00:00,AKAM,Buy,100
2009-08-06 16:00:00,AKAM,Sell,100
2009-04-15 16:00:00,ALXN,Buy,100
2009-04-22 16:00:00,ALXN,Sell,100
2009-09-21 16:00:00,AMAT,Buy,100
2009-09-28 16:00:00,AMAT,Sell,100
2009-10-22 16:00:00,AMGN,Buy,100
2009-10-29 16:00:00,AMGN,Sell,100
2009-12-16 16:00:00,AMGN,Buy,100
2009-12-23 16:00:00,AMGN,Sell,100
2009-06-12 16:00:00,AMP,Buy,100
2009-06-19 16:00:00,AMP,Sell,100
2009-05-04 16:00:00,AMT,Buy,100
2009-05-11 16:00:00,AMT,Sell,100
2009-05-08 16:00:00,AMT,Buy,100
2009-05-15 16:00:00,AMT,Sell,100
2009-05-01 16:00:00,AON,Buy,100
2009-05-08 16:00:00,AON,Sell,100
2008-08-11 16:00:00,APD,Buy,100
2008-08-18 16:00:00,APD,Sell,100
2009-12-21 16:00:00,APD,Buy,100
2009-12-29 16:00:00,APD,Sell,100
2009-07-22 16:00:00,ATI,Buy,100
2009-07-29 16:00:00,ATI,Sell,100
2009-05-08 16:00:00,AZO,Buy,100
2009-05-15 16:00:00,AZO,Sell,100
2009-05-12 16:00:00,AZO,Buy,100
2009-05-19 16:00:00,AZO,Sell,100
2009-08-03 16:00:00,AZO,Buy,100
2009-08-10 16:00:00,AZO,Sell,100
2009-10-20 16:00:00,AZO,Buy,100
2009-10-27 16:00:00,AZO,Sell,100
2009-04-03 16:00:00,BAX,Buy,100
2009-04-13 16:00:00,BAX,Sell,100
2009-06-04 16:00:00,BAX,Buy,100
2009-06-11 16:00:00,BAX,Sell,100
2009-06-08 16:00:00,BAX,Buy,100
2009-06-15 16:00:00,BAX,Sell,100
2009-10-15 16:00:00,BAX,Buy,100
2009-10-22 16:00:00,BAX,Sell,100
2009-05-07 16:00:00,BBBY,Buy,100
2009-05-14 16:00:00,BBBY,Sell,100
2009-07-23 16:00:00,BCR,Buy,100
2009-07-30 16:00:00,BCR,Sell,100
2009-07-27 16:00:00,BCR,Buy,100
2009-08-03 16:00:00,BCR,Sell,100
2009-10-20 16:00:00,BCR,Buy,100
2009-10-27 16:00:00,BCR,Sell,100
2008-04-17 16:00:00,BDX,Buy,100
2008-04-24 16:00:00,BDX,Sell,100
2008-05-19 16:00:00,BDX,Buy,100
2008-05-27 16:00:00,BDX,Sell,100
2009-07-31 16:00:00,BDX,Buy,100
2009-08-07 16:00:00,BDX,Sell,100
2009-05-29 16:00:00,BF.B,Buy,100
2009-06-05 16:00:00,BF.B,Sell,100
2008-04-29 16:00:00,BIIB,Buy,100
2008-05-06 16:00:00,BIIB,Sell,100
2009-04-30 16:00:00,BLL,Buy,100
2009-05-07 16:00:00,BLL,Sell,100
2008-04-07 16:00:00,BMC,Buy,100
2008-04-14 16:00:00,BMC,Sell,100
2009-10-20 16:00:00,BSX,Buy,100
2009-10-27 16:00:00,BSX,Sell,100
2009-12-14 16:00:00,C,Buy,100
2009-12-21 16:00:00,C,Sell,100
2009-12-21 16:00:00,CAG,Buy,100
2009-12-29 16:00:00,CAG,Sell,100
2009-06-02 16:00:00,CAH,Buy,100
2009-06-09 16:00:00,CAH,Sell,100
2008-07-30 16:00:00,CBG,Buy,100
2008-08-06 16:00:00,CBG,Sell,100
2008-04-24 16:00:00,CCE,Buy,100
2008-05-01 16:00:00,CCE,Sell,100
2009-10-20 16:00:00,CCE,Buy,100
2009-10-27 16:00:00,CCE,Sell,100
2008-05-15 16:00:00,CELG,Buy,100
2008-05-22 16:00:00,CELG,Sell,100
2009-12-16 16:00:00,CELG,Buy,100
2009-12-23 16:00:00,CELG,Sell,100
2008-08-11 16:00:00,CF,Buy,100
2008-08-18 16:00:00,CF,Sell,100
2008-04-22 16:00:00,CI,Buy,100
2008-04-29 16:00:00,CI,Sell,100
2008-04-22 16:00:00,CL,Buy,100
2008-04-29 16:00:00,CL,Sell,100
2008-12-08 16:00:00,CLX,Buy,100
2008-12-15 16:00:00,CLX,Sell,100
2009-09-17 16:00:00,CLX,Buy,100
2009-09-24 16:00:00,CLX,Sell,100
2008-04-24 16:00:00,CMG,Buy,100
2008-05-01 16:00:00,CMG,Sell,100
2008-02-27 16:00:00,CMS,Buy,100
2008-03-05 16:00:00,CMS,Sell,100
2008-05-19 16:00:00,CPB,Buy,100
2008-05-27 16:00:00,CPB,Sell,100
2009-04-24 16:00:00,CPB,Buy,100
2009-05-01 16:00:00,CPB,Sell,100
2009-05-29 16:00:00,CTAS,Buy,100
2009-06-05 16:00:00,CTAS,Sell,100
